TS_LOAD,SYS_DESC,VEH_SER,OPR_NAME
"2017-03-07 10:13:20","Cab in white conveyer",VCM016,"CIW upload"
"2017-03-07 10:13:48","STVMS Tracking Chassis Start",XLW275,"Chassis Start"
"2017-03-07 10:13:48","Hood Conveyor",AJF195,"Hood Upload"
"2017-03-07 10:15:33","Cab Conveyer",CSM507,"Cab Upload 2"
"2017-03-07 10:15:33","Cab Conveyor / Monorail",CSM507,"Cab Upload"
"2017-03-07 10:15:51","Assembly Line Tracker",NKM173,"Pool 13 Start"
"2017-03-07 10:17:12","STVMS Tracking Top Station",CSW718,"Top Station"
"2017-03-07 10:18:03",U-BOLT,UBJ603,"Rear U-Bolt"
"2017-03-07 10:18:11",U-BOLT,UBJ603,"Front U-Bolt"
"2017-03-07 10:18:38","Cab in white conveyer",PJL425,"CIW upload"
"2017-03-07 10:19:35","Cab Call Scan",TUQ327,"B Line"
"2017-03-07 10:19:48","Hood Conveyor",DZV145,"Hood Upload"
"2017-03-07 10:20:05","Paint Inspection",OLI345,PAINT
"2017-03-07 10:20:52","Assembly Line Tracker",CSW718,"Pool 60 Start"
"2017-03-07 10:21:55","Cab Conveyer",PRA475,"Cab Upload 2"
"2017-03-07 10:21:55","Cab Conveyor / Monorail",PRA475,"Cab Upload"
"2017-03-07 10:22:59","STVMS Tracking Chassis Start",WTB963,"Chassis Start"
"2017-03-07 10:24:03","OMT Offline Tracking",ACM236,"Enter Offline"
"2017-03-07 10:24:22","Cab call scan",SZP362,"A Line"
"2017-03-07 10:24:25","OMT Offline Tracking",BRL042,"Enter Offline"
"2017-03-07 10:25:26",U-BOLT,JYL728,"Rear U-Bolt"
"2017-03-07 10:25:50","Paint Inspection",PMG926,PAINT
"2017-03-07 10:26:09","Cab in white conveyer",CMI143,"CIW upload"
"2017-03-07 10:30:42","OMT Offline Tracking",TPG078,"Enter Offline"
"2017-03-07 10:30:51","Assembly Line Tracker",AJF195,"Pool 13 Start"
"2017-03-07 10:30:52","Assembly Line Tracker",JOM027,"Pool 13 Start"
"2017-03-07 10:31:02","Paint Inspection",UBZ174,PAINT
"2017-03-07 10:32:02",U-BOLT,OTS758,"Front U-Bolt"
"2017-03-07 10:32:14","Cab Call Scan",ELJ539,"B Line"
"2017-03-07 10:33:19",U-BOLT,OTS758,"Rear U-Bolt"
"2017-03-07 10:33:19","Cab in white conveyer",IOU412,"CIW upload"
"2017-03-07 10:34:41","Cab Conveyer",QFW209,"Cab Upload 2"
"2017-03-07 10:34:41","Cab Conveyor / Monorail",QFW209,"Cab Upload"
"2017-03-07 10:37:38","STVMS Tracking Chassis Start",INW067,"Chassis Start"
"2017-03-07 10:37:42","STVMS Tracking Chassis Start",NKM173,"Chassis Start"
"2017-03-07 10:38:00","Cab in white conveyer",FHU982,"CIW upload"
"2017-03-07 10:38:58",U-BOLT,NUR218,"Front U-Bolt"
"2017-03-07 10:39:17","Paint Inspection",GOB710,PAINT
"2017-03-07 10:39:32","Cab call scan",SVP127,"A Line"
"2017-03-07 10:39:43","Cab Conveyer",SZP362,"Cab Upload 2"
"2017-03-07 10:39:43","Cab Conveyor / Monorail",SZP362,"Cab Upload"
"2017-03-07 10:41:06","OMT Offline Tracking",XPR275,"Enter Offline"
"2017-03-07 10:41:45","OMT Offline Tracking",EUL768,"Enter Offline"
"2017-03-07 10:42:34","STVMS Tracking Chassis Start",JOM027,"Chassis Start"
"2017-03-07 10:46:11","Cab Conveyer",TUQ327,"Cab Upload 2"
"2017-03-07 10:46:11","Cab Conveyor / Monorail",TUQ327,"Cab Upload"
"2017-03-07 10:47:16",U-BOLT,XWK825,"Front U-Bolt"
"2017-03-07 10:47:34",U-BOLT,XWK825,"Rear U-Bolt"
"2017-03-07 10:49:10","Cab Call Scan",IFP328,"B Line"
"2017-03-07 10:50:35",U-BOLT,XWK825,"Rear U-Bolt"
"2017-03-07 10:52:44","STVMS Tracking Chassis Start",AJF195,"Chassis Start"
"2017-03-07 10:53:38","OMT Offline Tracking",GYI954,"Enter Offline"
"2017-03-07 10:53:50","Cab call scan",DKW659,"A Line"
"2017-03-07 10:54:34",U-BOLT,KSP816,"Front U-Bolt"
"2017-03-07 10:55:44",U-BOLT,KSP816,"Rear U-Bolt"
"2017-03-07 10:55:53","Assembly Line Tracker",DZV145,"Pool 13 Start"
"2017-03-07 10:56:53","OMT Offline Tracking",YTP390,"Enter Offline"
"2017-03-07 10:56:53","OMT Offline Tracking",YTP390,Sold
"2017-03-07 11:00:08",U-BOLT,OTX594,"Rear U-Bolt"
"2017-03-07 11:05:51","Assembly Line Tracker",PMG926,"Pool 13 Start"
"2017-03-07 11:05:52","Assembly Line Tracker",UBZ174,"Pool 13 Start"
"2017-03-07 11:10:51","Assembly Line Tracker",GOB710,"Pool 13 Start"
"2017-03-07 11:15:56","Cab in white conveyer",YCR723,"CIW upload"
"2017-03-07 11:16:32","Hood Conveyor",PMG926,"Hood Upload"
"2017-03-07 11:19:25","Hood Conveyor",UBZ174,"Hood Upload"
"2017-03-07 11:21:15","Cab Conveyer",SVP127,"Cab Upload 2"
"2017-03-07 11:21:15","Cab Conveyor / Monorail",SVP127,"Cab Upload"
"2017-03-07 11:22:54","Cab in white conveyer",EBL860,"CIW upload"
"2017-03-07 11:29:17","Cab Conveyer",ELJ539,"Cab Upload 2"
"2017-03-07 11:29:17","Cab Conveyor / Monorail",ELJ539,"Cab Upload"
"2017-03-07 11:29:45","Cab in white conveyer",AHN391,"CIW upload"
"2017-03-07 11:31:43","Paint Inspection",QDR380,PAINT
"2017-03-07 11:37:02",U-BOLT,OTX594,"Front U-Bolt"
"2017-03-07 11:38:15","Cab in white conveyer",KFN372,"CIW upload"
"2017-03-07 11:38:33","STVMS Tracking Chassis Start",DZV145,"Chassis Start"
"2017-03-07 11:38:38","STVMS Tracking Chassis Start",UBZ174,"Chassis Start"
"2017-03-07 11:39:18","Cab call scan",LEA891,"A Line"
"2017-03-07 11:39:50","Cab Conveyer",DKW659,"Cab Upload 2"
"2017-03-07 11:39:50","Cab Conveyor / Monorail",DKW659,"Cab Upload"
"2017-03-07 11:40:01","Paint Inspection",ZPW452,PAINT
"2017-03-07 11:41:02","OMT Offline Tracking",WXK853,"Enter Offline"
"2017-03-07 11:41:29",U-BOLT,LVP764,"Front U-Bolt"
"2017-03-07 11:43:26","Cab Call Scan",JPU485,"B Line"
"2017-03-07 11:44:31","Cab in white conveyer",DPH631,"CIW upload"
"2017-03-07 11:44:45","Paint Inspection",CSW718,PAINT
"2017-03-07 11:45:29","Paint Inspection",USH564,PAINT
"2017-03-07 11:45:45","STVMS Tracking Chassis Start",PMG926,"Chassis Start"
"2017-03-07 11:50:59",U-BOLT,JBQ468,"Front U-Bolt"
"2017-03-07 11:52:02",U-BOLT,JBQ468,"Rear U-Bolt"
"2017-03-07 11:52:10","STVMS Tracking Chassis Start",GOB710,"Chassis Start"
"2017-03-07 11:52:52","OMT Offline Tracking",IXM739,"Enter Offline"
"2017-03-07 11:54:08","Hood Conveyor",QDR380,"Hood Upload"
"2017-03-07 11:54:39","Paint Inspection",MHU637,PAINT
"2017-03-07 11:57:25",U-BOLT,TPJ583,"Front U-Bolt"
"2017-03-07 11:57:34","Cab call scan",OSR174,"A Line"
"2017-03-07 11:59:05","Cab in white conveyer",MPO083,"CIW upload"
"2017-03-07 11:59:31",U-BOLT,TPJ583,"Rear U-Bolt"
"2017-03-07 11:59:39","Hood Conveyor",GOB710,"Hood Upload"
"2017-03-07 12:00:05","STVMS Tracking Chassis Start",QDR380,"Chassis Start"
"2017-03-07 12:00:11","Cab Conveyer",IFP328,"Cab Upload 2"
"2017-03-07 12:00:11","Cab Conveyor / Monorail",IFP328,"Cab Upload"
"2017-03-07 12:00:31","OMT Offline Tracking",SOU593,"Enter Offline"
"2017-03-07 12:00:52","Assembly Line Tracker",QDR380,"Pool 13 Start"
"2017-03-07 12:00:55","OMT Offline Tracking",HMJ710,"Enter Offline"
"2017-03-07 12:00:55","OMT Offline Tracking",HMJ710,Sold
"2017-03-07 12:03:18","Cab Call Scan",SIW958,"B Line"
"2017-03-07 12:03:33","STVMS Tracking Top Station",ZPW452,"Top Station"
"2017-03-07 12:03:36","STVMS Tracking Top Station",MHU637,"Top Station"
"2017-03-07 12:03:39","STVMS Tracking Top Station",USH564,"Top Station"
"2017-03-07 12:03:42","STVMS Tracking Top Station",DZO637,"Top Station"
"2017-03-07 12:03:46","STVMS Tracking Top Station",CJQ075,"Top Station"
"2017-03-07 12:03:50","STVMS Tracking Top Station",LOF143,"Top Station"
"2017-03-07 12:03:53","STVMS Tracking Top Station",RQJ940,"Top Station"
"2017-03-07 12:03:56","STVMS Tracking Top Station",JCM567,"Top Station"
"2017-03-07 12:03:59","STVMS Tracking Top Station",GFM783,"Top Station"
"2017-03-07 12:04:21",U-BOLT,QVP853,"Rear U-Bolt"
"2017-03-07 12:04:48","Cab Call Scan",USD901,"B Line"
"2017-03-07 12:05:20",U-BOLT,QVP853,"Front U-Bolt"
"2017-03-07 12:05:52","Assembly Line Tracker",GFM783,"Pool 60 Start"
"2017-03-07 12:05:53","Assembly Line Tracker",JCM567,"Pool 60 Start"
"2017-03-07 12:05:54","Assembly Line Tracker",RQJ940,"Pool 60 Start"
"2017-03-07 12:05:55","Assembly Line Tracker",LOF143,"Pool 60 Start"
"2017-03-07 12:05:56","Assembly Line Tracker",CJQ075,"Pool 60 Start"
"2017-03-07 12:05:57","Assembly Line Tracker",DZO637,"Pool 60 Start"
"2017-03-07 12:05:57","Assembly Line Tracker",CSW718,"Pool 13 Start"
"2017-03-07 12:05:58","Assembly Line Tracker",USH564,"Pool 60 Start"
"2017-03-07 12:05:59","Assembly Line Tracker",MHU637,"Pool 60 Start"
"2017-03-07 12:06:00","Assembly Line Tracker",ZPW452,"Pool 60 Start"
"2017-03-07 12:06:02","Cab in white conveyer",FPI264,"CIW upload"
"2017-03-07 12:07:39","STVMS Tracking Chassis Start",CSW718,"Chassis Start"
"2017-03-07 12:07:52","Hood Conveyor",CSW718,"Hood Upload"
"2017-03-07 12:08:37","Cab Conveyer",LEA891,"Cab Upload 2"
"2017-03-07 12:08:37","Cab Conveyor / Monorail",LEA891,"Cab Upload"
"2017-03-07 12:11:22","Cab Conveyer",JPU485,"Cab Upload 2"
"2017-03-07 12:11:22","Cab Conveyor / Monorail",JPU485,"Cab Upload"
"2017-03-07 12:11:39","OMT Offline Tracking",EJO928,"Enter Offline"
"2017-03-07 12:11:39","OMT Offline Tracking",EJO928,Sold
"2017-03-07 12:12:10","Cab in white conveyer",SPI314,"CIW upload"
"2017-03-07 12:12:25","Cab call scan",CQU695,"A Line"
"2017-03-07 12:13:41",U-BOLT,YHB831,"Front U-Bolt"
"2017-03-07 12:15:52","Assembly Line Tracker",ZPW452,"Pool 13 Start"
"2017-03-07 12:17:13","Cab Conveyer",SIW958,"Cab Upload 2"
"2017-03-07 12:17:13","Cab Conveyor / Monorail",SIW958,"Cab Upload"
"2017-03-07 12:17:37","OMT Offline Tracking",MVW427,"Enter Offline"
"2017-03-07 12:18:59","STVMS Tracking Chassis Start",ZPW452,"Chassis Start"
"2017-03-07 12:19:30","Cab in white conveyer",AGU058,"CIW upload"
"2017-03-07 12:20:51","Assembly Line Tracker",MHU637,"Pool 13 Start"
"2017-03-07 12:21:39",U-BOLT,XLW275,"Rear U-Bolt"
"2017-03-07 12:21:50",U-BOLT,XLW275,"Front U-Bolt"
"2017-03-07 12:22:35","Paint Inspection",DZO637,PAINT
"2017-03-07 12:24:45","STVMS Tracking Chassis Start",MHU637,"Chassis Start"
"2017-03-07 12:27:16","Paint Inspection",CJQ075,PAINT
"2017-03-07 12:27:45","Cab in white conveyer",QZH295,"CIW upload"
"2017-03-07 12:27:52","Cab Call Scan",WBH162,"B Line"
"2017-03-07 12:28:29","OMT Offline Tracking",AMZ845,"Enter Offline"
"2017-03-07 12:29:07",U-BOLT,WTB963,"Front U-Bolt"
"2017-03-07 12:30:52","Assembly Line Tracker",USH564,"Pool 13 Start"
"2017-03-07 12:32:59","STVMS Tracking Chassis Start",USH564,"Chassis Start"
"2017-03-07 12:33:01","Cab Conveyer",OSR174,"Cab Upload 2"
"2017-03-07 12:33:01","Cab Conveyor / Monorail",OSR174,"Cab Upload"
"2017-03-07 12:33:37","Paint Inspection",RQJ940,PAINT
"2017-03-07 12:35:45","Cab in white conveyer",SEK173,"CIW upload"
"2017-03-07 12:35:52","Assembly Line Tracker",DZO637,"Pool 13 Start"
"2017-03-07 12:36:10","OMT Offline Tracking",HQD748,"Enter Offline"
"2017-03-07 12:37:08","STVMS Tracking Top Station",EUZ386,"Top Station"
"2017-03-07 12:37:12","STVMS Tracking Top Station",TMZ629,"Top Station"
"2017-03-07 12:37:15","STVMS Tracking Top Station",SNI285,"Top Station"
"2017-03-07 12:37:18","STVMS Tracking Top Station",PMN417,"Top Station"
"2017-03-07 12:37:20","STVMS Tracking Top Station",ZDI213,"Top Station"
"2017-03-07 12:37:22","STVMS Tracking Top Station",ALE837,"Top Station"
"2017-03-07 12:37:25","STVMS Tracking Top Station",WQB451,"Top Station"
"2017-03-07 12:37:27","STVMS Tracking Top Station",KMA503,"Top Station"
"2017-03-07 12:37:29","STVMS Tracking Top Station",KSX968,"Top Station"
"2017-03-07 12:37:30","Cab Conveyer",USD901,"Cab Upload 2"
"2017-03-07 12:37:30","Cab Conveyor / Monorail",USD901,"Cab Upload"
"2017-03-07 12:37:31","STVMS Tracking Top Station",TFX540,"Top Station"
"2017-03-07 12:37:36","Paint Inspection",LOF143,PAINT
"2017-03-07 12:38:35",U-BOLT,WTB963,"Rear U-Bolt"
"2017-03-07 12:40:51","Assembly Line Tracker",TFX540,"Pool 60 Start"
"2017-03-07 12:40:52","Assembly Line Tracker",KSX968,"Pool 60 Start"
"2017-03-07 12:40:53","Assembly Line Tracker",KMA503,"Pool 60 Start"
"2017-03-07 12:40:54","Assembly Line Tracker",WQB451,"Pool 60 Start"
"2017-03-07 12:40:55","Assembly Line Tracker",ALE837,"Pool 60 Start"
"2017-03-07 12:40:56","Assembly Line Tracker",ZDI213,"Pool 60 Start"
"2017-03-07 12:40:56","Assembly Line Tracker",PMN417,"Pool 60 Start"
"2017-03-07 12:40:57","Assembly Line Tracker",SNI285,"Pool 60 Start"
"2017-03-07 12:40:58","Assembly Line Tracker",TMZ629,"Pool 60 Start"
"2017-03-07 12:40:59","Assembly Line Tracker",EUZ386,"Pool 60 Start"
"2017-03-07 12:41:00","Assembly Line Tracker",CJQ075,"Pool 13 Start"
"2017-03-07 12:41:14",U-BOLT,INW067,"Front U-Bolt"
"2017-03-07 12:41:18","OMT Offline Tracking",VQD376,"Enter Offline"
"2017-03-07 12:41:49","Cab Conveyer",CQU695,"Cab Upload 2"
"2017-03-07 12:41:49","Cab Conveyor / Monorail",CQU695,"Cab Upload"
"2017-03-07 12:41:56","Cab Call Scan",TYA561,"B Line"
"2017-03-07 12:42:06","Cab Call Scan",GPJ498,"B Line"
"2017-03-07 12:42:14",U-BOLT,INW067,"Rear U-Bolt"
"2017-03-07 12:42:28","Cab in white conveyer",TRJ645,"CIW upload"
"2017-03-07 12:43:13","STVMS Tracking Chassis Start",DZO637,"Chassis Start"
"2017-03-07 12:44:20","Cab call scan",DVM139,"A Line"
"2017-03-07 12:46:56","Paint Inspection",JCM567,PAINT
"2017-03-07 12:47:24",U-BOLT,NKM173,"Front U-Bolt"
"2017-03-07 12:48:05","Cab in white conveyer",CSV482,"CIW upload"
"2017-03-07 12:50:29","STVMS Tracking Chassis Start",CJQ075,"Chassis Start"
"2017-03-07 12:51:57","OMT Offline Tracking",QJP284,"Enter Offline"
"2017-03-07 12:54:54",U-BOLT,JOM027,"Front U-Bolt"
"2017-03-07 12:55:12","OMT Offline Tracking",ZHB578,"Enter Offline"
"2017-03-07 12:55:51","Assembly Line Tracker",LOF143,"Pool 13 Start"
"2017-03-07 12:55:58",U-BOLT,JOM027,"Rear U-Bolt"
"2017-03-07 12:57:10","Paint Inspection",GFM783,PAINT
"2017-03-07 12:57:29","Cab in white conveyer",NHZ581,"CIW upload"
"2017-03-07 12:58:02","STVMS Tracking Chassis Start",LOF143,"Chassis Start"
"2017-03-07 13:00:09","Cab Conveyer",WBH162,"Cab Upload 2"
"2017-03-07 13:00:09","Cab Conveyor / Monorail",WBH162,"Cab Upload"
"2017-03-07 13:00:30","Cab call scan",UBJ603,"A Line"
"2017-03-07 13:00:51","Assembly Line Tracker",RQJ940,"Pool 13 Start"
"2017-03-07 13:02:58",U-BOLT,AJF195,"Rear U-Bolt"
"2017-03-07 13:04:04","OMT Offline Tracking",PGY640,"Enter Offline"
"2017-03-07 13:04:18","Cab in white conveyer",YZU059,"CIW upload"
"2017-03-07 13:05:48","STVMS Tracking Chassis Start",RQJ940,"Chassis Start"
"2017-03-07 13:07:24","Cab Conveyer",TYA561,"Cab Upload 2"
"2017-03-07 13:07:24","Cab Conveyor / Monorail",TYA561,"Cab Upload"
"2017-03-07 13:09:17",U-BOLT,DZV145,"Front U-Bolt"
"2017-03-07 13:10:31",U-BOLT,DZV145,"Rear U-Bolt"
"2017-03-07 13:10:32","Cab in white conveyer",FZA809,"CIW upload"
"2017-03-07 13:10:57","Hood Conveyor",ZPW452,"Hood Upload"
"2017-03-07 13:11:29","Paint Inspection",EUZ386,PAINT
"2017-03-07 13:11:32","Cab Conveyer",DVM139,"Cab Upload 2"
"2017-03-07 13:11:32","Cab Conveyor / Monorail",DVM139,"Cab Upload"
"2017-03-07 13:13:27","STVMS Tracking Chassis Start",JCM567,"Chassis Start"
"2017-03-07 13:15:28","Hood Conveyor",MHU637,"Hood Upload"
"2017-03-07 13:18:00","Paint Inspection",TMZ629,PAINT
"2017-03-07 13:18:07","Cab call scan",OTS758,"A Line"
"2017-03-07 13:18:12","Cab Call Scan",JYL728,"B Line"
"2017-03-07 13:18:13","Cab in white conveyer",APZ612,"CIW upload"
"2017-03-07 13:18:51",U-BOLT,UBZ174,"Front U-Bolt"
"2017-03-07 13:20:02","Hood Conveyor",USH564,"Hood Upload"
"2017-03-07 13:20:25","STVMS Tracking Chassis Start",GFM783,"Chassis Start"
"2017-03-07 13:20:52","Assembly Line Tracker",EUZ386,"Pool 13 Start"
"2017-03-07 13:20:54","Assembly Line Tracker",GFM783,"Pool 13 Start"
"2017-03-07 13:20:55","Assembly Line Tracker",JCM567,"Pool 13 Start"
"2017-03-07 13:21:57","Cab Conveyer",GPJ498,"Cab Upload 2"
"2017-03-07 13:21:57","Cab Conveyor / Monorail",GPJ498,"Cab Upload"
"2017-03-07 13:22:09","OMT Offline Tracking",UHP854,"Enter Offline"
"2017-03-07 13:23:22","Cab in white conveyer",YWI795,"CIW upload"
"2017-03-07 13:24:25","OMT Offline Tracking",FIX581,"Enter Offline"
"2017-03-07 13:24:56",U-BOLT,PMG926,"Front U-Bolt"
"2017-03-07 13:25:09","Hood Conveyor",DZO637,"Hood Upload"
"2017-03-07 13:25:57","Cab Conveyer",UBJ603,"Cab Upload 2"
"2017-03-07 13:25:57","Cab Conveyor / Monorail",UBJ603,"Cab Upload"
"2017-03-07 13:26:05","Paint Inspection",SNI285,PAINT
"2017-03-07 13:26:09",U-BOLT,PMG926,"Rear U-Bolt"
"2017-03-07 13:28:23","Hood Conveyor",LOF143,"Hood Upload"
"2017-03-07 13:28:57","STVMS Tracking Chassis Start",EUZ386,"Chassis Start"
"2017-03-07 13:29:10","Cab in white conveyer",EVB234,"CIW upload"
"2017-03-07 13:30:20","Cab Call Scan",NUR218,"B Line"
"2017-03-07 13:30:49","Cab call scan",XWK825,"A Line"
"2017-03-07 13:32:08",U-BOLT,GOB710,"Front U-Bolt"
"2017-03-07 13:32:09","OMT Offline Tracking",MGF879,"Enter Offline"
"2017-03-07 13:33:09","Cab Conveyer",JYL728,"Cab Upload 2"
"2017-03-07 13:33:09","Cab Conveyor / Monorail",JYL728,"Cab Upload"
"2017-03-07 13:35:57","Assembly Line Tracker",TMZ629,"Pool 13 Start"
"2017-03-07 13:35:58","STVMS Tracking Chassis Start",TMZ629,"Chassis Start"
"2017-03-07 13:36:44","Cab in white conveyer",QRM025,"CIW upload"
"2017-03-07 13:40:15",U-BOLT,QDR380,"Front U-Bolt"
"2017-03-07 13:40:29","Cab in white conveyer",DCV243,"CIW upload"
"2017-03-07 13:40:51","Assembly Line Tracker",SNI285,"Pool 13 Start"
"2017-03-07 13:41:29","Paint Inspection",PMN417,PAINT
"2017-03-07 13:43:14","STVMS Tracking Chassis Start",SNI285,"Chassis Start"
"2017-03-07 13:44:15","OMT Offline Tracking",CSM507,"Enter Offline"
"2017-03-07 13:44:15","OMT Offline Tracking",CSM507,Sold
"2017-03-07 13:45:16","Paint Inspection",ZDI213,PAINT
"2017-03-07 13:46:49",U-BOLT,CSW718,"Front U-Bolt"
"2017-03-07 13:47:22","Cab Call Scan",KSP816,"B Line"
"2017-03-07 13:47:49",U-BOLT,CSW718,"Rear U-Bolt"
"2017-03-07 13:47:49","Cab Conveyer",OTS758,"Cab Upload 2"
"2017-03-07 13:47:49","Cab Conveyor / Monorail",OTS758,"Cab Upload"
"2017-03-07 13:47:52","Cab Call Scan",LVP764,"B Line"
"2017-03-07 13:48:10","Cab in white conveyer",YCU023,"CIW upload"
"2017-03-07 13:48:53","Cab call scan",OTX594,"A Line"
"2017-03-07 13:49:05","Paint Inspection",WQB451,PAINT
"2017-03-07 13:49:47","STVMS Tracking Chassis Start",PMN417,"Chassis Start"
"2017-03-07 13:50:46","Paint Inspection",ALE837,PAINT
"2017-03-07 13:51:01","Cab in white conveyer",QLV652,"CIW upload"
"2017-03-07 13:52:04","Cab Conveyer",NUR218,"Cab Upload 2"
"2017-03-07 13:52:04","Cab Conveyor / Monorail",NUR218,"Cab Upload"
"2017-03-07 13:55:00",U-BOLT,ZPW452,"Front U-Bolt"
"2017-03-07 13:55:37","OMT Offline Tracking",PRA475,"Enter Offline"
"2017-03-07 13:55:45","OMT Offline Tracking",QFW209,"Enter Offline"
"2017-03-07 13:55:51","Assembly Line Tracker",ZDI213,"Pool 13 Start"
"2017-03-07 13:55:52","Assembly Line Tracker",PMN417,"Pool 13 Start"
"2017-03-07 13:56:49","Cab in white conveyer",ADQ781,"CIW upload"
"2017-03-07 13:57:14","STVMS Tracking Chassis Start",ZDI213,"Chassis Start"
"2017-03-07 14:00:51","Assembly Line Tracker",ALE837,"Pool 13 Start"
"2017-03-07 14:03:24","Hood Conveyor",CJQ075,"Hood Upload"
"2017-03-07 14:03:31",U-BOLT,MHU637,"Rear U-Bolt"
"2017-03-07 14:04:23","Cab Conveyer",XWK825,"Cab Upload 2"
"2017-03-07 14:04:23","Cab Conveyor / Monorail",XWK825,"Cab Upload"
"2017-03-07 14:05:07",U-BOLT,MHU637,"Front U-Bolt"
"2017-03-07 14:05:16","Cab call scan",JBQ468,"A Line"
"2017-03-07 14:05:19","Paint Inspection",KMA503,PAINT
"2017-03-07 14:05:24","STVMS Tracking Chassis Start",ALE837,"Chassis Start"
"2017-03-07 14:05:51","Assembly Line Tracker",KMA503,"Pool 13 Start"
"2017-03-07 14:05:54","Assembly Line Tracker",WQB451,"Pool 13 Start"
"2017-03-07 14:06:13","Cab in white conveyer",EQD264,"CIW upload"
"2017-03-07 14:06:41","Hood Conveyor",RQJ940,"Hood Upload"
"2017-03-07 14:08:33",U-BOLT,USH564,"Front U-Bolt"
"2017-03-07 14:08:42","OMT Offline Tracking",SZP362,"Enter Offline"
"2017-03-07 14:09:42",U-BOLT,USH564,"Rear U-Bolt"
"2017-03-07 14:09:51","OMT Offline Tracking",TUQ327,"Enter Offline"
"2017-03-07 14:12:14","Cab Conveyer",KSP816,"Cab Upload 2"
"2017-03-07 14:12:14","Cab Conveyor / Monorail",KSP816,"Cab Upload"
"2017-03-07 14:14:10","Hood Conveyor",JCM567,"Hood Upload"
"2017-03-07 14:15:08","STVMS Tracking Chassis Start",WQB451,"Chassis Start"
"2017-03-07 14:15:52","Assembly Line Tracker",TFX540,"Pool 13 Start"
"2017-03-07 14:15:53","Assembly Line Tracker",KSX968,"Pool 13 Start"
"2017-03-07 14:15:56","Cab Conveyer",OTX594,"Cab Upload 2"
"2017-03-07 14:15:56","Cab Conveyor / Monorail",OTX594,"Cab Upload"
"2017-03-07 14:19:12","Cab call scan",QVP853,"A Line"
"2017-03-07 14:19:12",U-BOLT,DZO637,"Front U-Bolt"
"2017-03-07 14:19:17","Hood Conveyor",GFM783,"Hood Upload"
"2017-03-07 14:23:30","STVMS Tracking Chassis Start",KMA503,"Chassis Start"
"2017-03-07 14:24:13","Hood Conveyor",EUZ386,"Hood Upload"
"2017-03-07 14:26:19",U-BOLT,CJQ075,"Front U-Bolt"
"2017-03-07 14:27:28","Cab Call Scan",TPJ583,"B Line"
"2017-03-07 14:27:28",U-BOLT,CJQ075,"Rear U-Bolt"
"2017-03-07 14:33:07",U-BOLT,LOF143,"Front U-Bolt"
"2017-03-07 14:34:52",U-BOLT,LOF143,"Rear U-Bolt"
"2017-03-07 14:57:26","Hood Conveyor",TMZ629,"Hood Upload"
"2017-03-07 15:05:34","Hood Conveyor",SNI285,"Hood Upload"
"2017-03-07 15:12:53","Hood Conveyor",PMN417,"Hood Upload"
